assembly_id	split	region	count
Arabidopsis_thaliana_GCA_978657495.1	train	gene	44558
Arabidopsis_thaliana_GCA_978657495.1	train	intron	129259
Arabidopsis_thaliana_GCA_978657495.1	train	mrna	3285
Arabidopsis_thaliana_GCA_978657495.1	train	transcript	6
Arabidopsis_thaliana_GCF_000001735.4	test	background	222
Arabidopsis_thaliana_GCF_000001735.4	test	cds	156248
Arabidopsis_thaliana_GCF_000001735.4	test	exon	96384
Arabidopsis_thaliana_GCF_000001735.4	test	five_prime_utr	21
Arabidopsis_thaliana_GCF_000001735.4	test	gene	23048
Arabidopsis_thaliana_GCF_000001735.4	test	intron	134356
Arabidopsis_thaliana_GCF_000001735.4	test	mrna	17756
Arabidopsis_thaliana_GCF_000001735.4	test	three_prime_utr	18
Arabidopsis_thaliana_GCF_000001735.4	test	transcript	510
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	background	514
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	cds	290524
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	exon	73697
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	gene	42626
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	intron	241810
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	mrna	1728
Arabis_alpina_GCA_000733195.1	train	background	556
Arabis_alpina_GCA_000733195.1	train	cds	102259
Arabis_alpina_GCA_000733195.1	train	exon	33237
Arabis_alpina_GCA_000733195.1	train	gene	23257
Arabis_alpina_GCA_000733195.1	train	intron	82436
Arabis_alpina_GCA_000733195.1	train	mrna	700
Arabis_caerulea_GCA_964264145.1	validation	background	721
Arabis_caerulea_GCA_964264145.1	validation	cds	159442
Arabis_caerulea_GCA_964264145.1	validation	exon	26202
Arabis_ciliata_GCA_964264135.1	train	background	609
Arabis_ciliata_GCA_964264135.1	train	cds	155932
Arabis_ciliata_GCA_964264135.1	train	exon	24905
Brassica_carinata_GCA_016771965.1	train	background	2008
Brassica_carinata_GCA_016771965.1	train	cds	426223
Brassica_carinata_GCA_016771965.1	train	gene	69894
Brassica_carinata_GCA_016771965.1	train	intron	333189
Brassica_carinata_GCA_040550855.1	validation	background	2155
Brassica_carinata_GCA_040550855.1	validation	cds	470278
Brassica_carinata_GCA_040550855.1	validation	gene	85092
Brassica_carinata_GCA_040550855.1	validation	intron	367625
Brassica_carinata_GCA_040550855.1	validation	mrna	43032
Brassica_carinata_GCA_040584065.1	train	background	2029
Brassica_carinata_GCA_040584065.1	train	cds	471217
Brassica_carinata_GCA_040584065.1	train	gene	85469
Brassica_carinata_GCA_040584065.1	train	intron	369608
Brassica_carinata_GCA_040584065.1	train	mrna	44971
Brassica_cretica_GCA_003260635.2	train	background	387
Brassica_cretica_GCA_003260635.2	train	cds	175296
Brassica_cretica_GCA_003260635.2	train	exon	895
Brassica_cretica_GCA_003260635.2	train	gene	33748
Brassica_cretica_GCA_003260635.2	train	intron	130076
Brassica_cretica_GCA_003260635.2	train	mrna	1
Brassica_cretica_GCA_003260655.2	train	background	611
Brassica_cretica_GCA_003260655.2	train	cds	249892
Brassica_cretica_GCA_003260655.2	train	exon	1099
Brassica_cretica_GCA_003260655.2	train	gene	46772
Brassica_cretica_GCA_003260655.2	train	intron	187524
Brassica_cretica_GCA_003260675.2	validation	background	532
Brassica_cretica_GCA_003260675.2	validation	cds	239450
Brassica_cretica_GCA_003260675.2	validation	exon	1392
Brassica_cretica_GCA_003260675.2	validation	gene	45852
Brassica_cretica_GCA_003260675.2	validation	intron	177687
Brassica_cretica_GCA_003260695.2	train	background	377
Brassica_cretica_GCA_003260695.2	train	cds	173113
Brassica_cretica_GCA_003260695.2	train	exon	875
Brassica_cretica_GCA_003260695.2	train	gene	33191
Brassica_cretica_GCA_003260695.2	train	intron	128904
Brassica_napus_GCA_000751015.1	test	background	883
Brassica_napus_GCA_000751015.1	test	cds	75836
Brassica_napus_GCA_000751015.1	test	exon	12833
Brassica_napus_GCA_000751015.1	test	five_prime_utr	6989
Brassica_napus_GCA_000751015.1	test	three_prime_utr	7030
Brassica_napus_GCA_020379485.1	train	background	2323
Brassica_napus_GCA_020379485.1	train	cds	544705
Brassica_napus_GCA_020379485.1	train	exon	24142
Brassica_napus_GCA_020379485.1	train	gene	83538
Brassica_napus_GCA_020379485.1	train	intron	459742
Brassica_napus_GCA_038677285.1	train	background	1923
Brassica_napus_GCA_038677285.1	train	cds	545638
Brassica_napus_GCA_038677285.1	train	exon	110724
Brassica_napus_GCA_038677285.1	train	gene	104219
Brassica_napus_GCA_038677285.1	train	intron	439807
Brassica_napus_GCA_905183035.1	train	background	1814
Brassica_napus_GCA_905183035.1	train	cds	489423
Brassica_napus_GCA_905183035.1	train	exon	95876
Brassica_napus_GCA_905183035.1	train	five_prime_utr	51220
Brassica_napus_GCA_905183035.1	train	three_prime_utr	52442
Brassica_napus_GCA_982223935.1	train	background	1632
Brassica_napus_GCA_982223935.1	train	cds	411707
Brassica_napus_GCA_982223935.1	train	exon	75302
Brassica_napus_GCA_982223935.1	train	five_prime_utr	14663
Brassica_napus_GCA_982223935.1	train	three_prime_utr	15257
Brassica_napus_GCF_000686985.2	train	background	2019
Brassica_napus_GCF_000686985.2	train	cds	464293
Brassica_napus_GCF_000686985.2	train	exon	272790
Brassica_napus_GCF_000686985.2	train	gene	82742
Brassica_napus_GCF_000686985.2	train	intron	402165
Brassica_napus_GCF_000686985.2	train	mrna	16916
Brassica_napus_GCF_000686985.2	train	transcript	1531
Brassica_napus_GCF_020379485.1	validation	background	2325
Brassica_napus_GCF_020379485.1	validation	cds	440492
Brassica_napus_GCF_020379485.1	validation	exon	269838
Brassica_napus_GCF_020379485.1	validation	gene	77920
Brassica_napus_GCF_020379485.1	validation	intron	386403
Brassica_napus_GCF_020379485.1	validation	mrna	19238
Brassica_napus_GCF_020379485.1	validation	transcript	2095
Brassica_oleracea_GCA_965638055.1	validation	background	1317
Brassica_oleracea_GCA_965638055.1	validation	cds	303942
Brassica_oleracea_GCA_965638055.1	validation	exon	57743
Brassica_oleracea_GCA_965638055.1	validation	five_prime_utr	12587
Brassica_oleracea_GCA_965638055.1	validation	three_prime_utr	12913
Brassica_oleracea_GCA_965638065.1	train	background	1091
Brassica_oleracea_GCA_965638065.1	train	cds	279295
Brassica_oleracea_GCA_965638065.1	train	exon	54929
Brassica_oleracea_GCA_965638065.1	train	five_prime_utr	35926
Brassica_oleracea_GCA_965638065.1	train	three_prime_utr	36084
Brassica_oleracea_GCA_965641685.1	train	background	1136
Brassica_oleracea_GCA_965641685.1	train	cds	287006
Brassica_oleracea_GCA_965641685.1	train	exon	56252
Brassica_oleracea_GCA_965641685.1	train	five_prime_utr	35698
Brassica_oleracea_GCA_965641685.1	train	three_prime_utr	35520
Brassica_oleracea_GCF_000695525.1	train	background	898
Brassica_oleracea_GCF_000695525.1	train	cds	218611
Brassica_oleracea_GCF_000695525.1	train	exon	125378
Brassica_oleracea_GCF_000695525.1	train	gene	38222
Brassica_oleracea_GCF_000695525.1	train	intron	190665
Brassica_oleracea_GCF_000695525.1	train	mrna	7262
Brassica_oleracea_GCF_000695525.1	train	transcript	712
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	background	1136
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	cds	287006
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	exon	56252
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	five_prime_utr	35698
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	three_prime_utr	35520
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	background	898
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	cds	218611
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	exon	125378
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	gene	38222
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	intron	190665
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	mrna	7262
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	transcript	712
Brassica_rapa_GCA_003434825.1	train	background	1
Brassica_rapa_GCA_003434825.1	train	cds	26
Brassica_rapa_GCA_003434825.1	train	gene	3
Brassica_rapa_GCA_003434825.1	train	intron	18
Brassica_rapa_GCA_017639395.1	train	background	634
Brassica_rapa_GCA_017639395.1	train	cds	244041
Brassica_rapa_GCA_017639395.1	train	five_prime_utr	23355
Brassica_rapa_GCA_017639395.1	train	gene	38676
Brassica_rapa_GCA_017639395.1	train	intron	201391
Brassica_rapa_GCA_017639395.1	train	mrna	22427
Brassica_rapa_GCA_017639395.1	train	three_prime_utr	24052
Brassica_rapa_GCA_900412535.3	train	background	947
Brassica_rapa_GCA_900412535.3	train	cds	238832
Brassica_rapa_GCA_900412535.3	train	exon	42295
Brassica_rapa_GCA_900412535.3	train	five_prime_utr	7150
Brassica_rapa_GCA_900412535.3	train	three_prime_utr	7897
Brassica_rapa_GCA_965641675.1	validation	background	710
Brassica_rapa_GCA_965641675.1	validation	cds	238284
Brassica_rapa_GCA_965641675.1	validation	exon	43919
Brassica_rapa_GCA_965641675.1	validation	five_prime_utr	32143
Brassica_rapa_GCA_965641675.1	validation	three_prime_utr	32173
Brassica_rapa_GCA_965641695.1	train	background	812
Brassica_rapa_GCA_965641695.1	train	cds	246905
Brassica_rapa_GCA_965641695.1	train	exon	45079
Brassica_rapa_GCA_965641695.1	train	five_prime_utr	29506
Brassica_rapa_GCA_965641695.1	train	three_prime_utr	29677
Brassica_rapa_GCF_000309985.2	train	background	804
Brassica_rapa_GCF_000309985.2	train	cds	219091
Brassica_rapa_GCF_000309985.2	train	exon	131294
Brassica_rapa_GCF_000309985.2	train	gene	38035
Brassica_rapa_GCF_000309985.2	train	intron	197169
Brassica_rapa_GCF_000309985.2	train	mrna	12825
Brassica_rapa_GCF_000309985.2	train	transcript	1179
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	background	812
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	cds	246905
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	exon	45079
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	five_prime_utr	29506
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	three_prime_utr	29677
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	background	711
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	cds	244041
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	five_prime_utr	23355
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	gene	38676
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	intron	201391
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	mrna	22427
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	three_prime_utr	24052
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	background	726
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	cds	238284
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	exon	43919
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	five_prime_utr	32143
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	three_prime_utr	32173
Camelina_sativa_GCF_000633955.1	test	background	1195
Camelina_sativa_GCF_000633955.1	test	cds	434260
Camelina_sativa_GCF_000633955.1	test	exon	240991
Camelina_sativa_GCF_000633955.1	test	gene	71968
Camelina_sativa_GCF_000633955.1	test	intron	379277
Camelina_sativa_GCF_000633955.1	test	mrna	14669
Camelina_sativa_GCF_000633955.1	test	transcript	986
Capsella_rubella_GCA_000375325.1	train	background	251
Capsella_rubella_GCA_000375325.1	train	cds	137556
Capsella_rubella_GCA_000375325.1	train	exon	30700
Capsella_rubella_GCA_000375325.1	train	gene	20928
Capsella_rubella_GCA_000375325.1	train	intron	115447
Capsella_rubella_GCA_000375325.1	train	mrna	1003
Capsella_rubella_GCF_000375325.1	train	background	251
Capsella_rubella_GCF_000375325.1	train	cds	144420
Capsella_rubella_GCF_000375325.1	train	exon	63670
Capsella_rubella_GCF_000375325.1	train	gene	22301
Capsella_rubella_GCF_000375325.1	train	intron	126595
Capsella_rubella_GCF_000375325.1	train	mrna	4374
Capsella_rubella_GCF_000375325.1	train	transcript	196
Cardamine_amara_subsp._amara_GCA_040955855.1	train	background	230
Cardamine_amara_subsp._amara_GCA_040955855.1	train	cds	131979
Cardamine_amara_subsp._amara_GCA_040955855.1	train	gene	18501
Cardamine_amara_subsp._amara_GCA_040955855.1	train	intron	102446
Cardamine_amara_subsp._amara_GCA_040955855.1	train	mrna	73
Cardamine_amara_subsp._amara_GCA_056512305.1	train	background	407
Cardamine_amara_subsp._amara_GCA_056512305.1	train	cds	145494
Cardamine_amara_subsp._amara_GCA_056512305.1	train	exon	38589
Cardamine_amara_subsp._amara_GCA_056512305.1	train	gene	20150
Cardamine_amara_subsp._amara_GCA_056512305.1	train	intron	116774
Cardamine_amara_subsp._amara_GCA_056512305.1	train	mrna	1529
Cardamine_amara_subsp._amara_GCA_056512385.1	train	background	407
Cardamine_amara_subsp._amara_GCA_056512385.1	train	cds	147482
Cardamine_amara_subsp._amara_GCA_056512385.1	train	exon	43358
Cardamine_amara_subsp._amara_GCA_056512385.1	train	gene	20361
Cardamine_amara_subsp._amara_GCA_056512385.1	train	intron	118109
Cardamine_amara_subsp._amara_GCA_056512385.1	train	mrna	1749
Cardamine_hirsuta_GCA_964263975.1	test	background	401
Cardamine_hirsuta_GCA_964263975.1	test	cds	145586
Cardamine_hirsuta_GCA_964263975.1	test	exon	22672
Cardamine_resedifolia_GCA_964263995.1	train	background	447
Cardamine_resedifolia_GCA_964263995.1	train	cds	142458
Cardamine_resedifolia_GCA_964263995.1	train	exon	21953
Noccaea_brachypetala_GCA_964264125.1	train	background	428
Noccaea_brachypetala_GCA_964264125.1	train	cds	158022
Noccaea_brachypetala_GCA_964264125.1	train	exon	25057
Noccaea_rotundifolia_GCA_964264115.1	train	background	850
Noccaea_rotundifolia_GCA_964264115.1	train	cds	167904
Noccaea_rotundifolia_GCA_964264115.1	train	exon	27222
Sinapis_alba_GCA_012274485.2	test	background	1441
Sinapis_alba_GCA_012274485.2	test	cds	149688
Sinapis_alba_GCA_012274485.2	test	exon	41499
Sinapis_alba_GCA_012274485.2	test	gene	23333
Sinapis_alba_GCA_012274485.2	test	intron	123937
Sinapis_alba_GCA_012274485.2	test	mrna	487
Thlaspi_arvense_GCA_055878665.1	train	background	873
Thlaspi_arvense_GCA_055878665.1	train	cds	151620
Thlaspi_arvense_GCA_055878665.1	train	exon	72064
Thlaspi_arvense_GCA_055878665.1	train	gene	22272
Thlaspi_arvense_GCA_055878665.1	train	intron	127644
Thlaspi_arvense_GCA_055878665.1	train	mrna	12857
Thlaspi_arvense_GCA_055878685.1	train	background	873
Thlaspi_arvense_GCA_055878685.1	train	cds	154979
Thlaspi_arvense_GCA_055878685.1	train	exon	78398
Thlaspi_arvense_GCA_055878685.1	train	gene	22191
Thlaspi_arvense_GCA_055878685.1	train	intron	127948
Thlaspi_arvense_GCA_055878685.1	train	mrna	17277
Thlaspi_arvense_GCA_056507885.1	train	background	880
Thlaspi_arvense_GCA_056507885.1	train	cds	149695
Thlaspi_arvense_GCA_056507885.1	train	exon	67971
Thlaspi_arvense_GCA_056507885.1	train	gene	22061
Thlaspi_arvense_GCA_056507885.1	train	intron	125886
Thlaspi_arvense_GCA_056507885.1	train	mrna	11865
Thlaspi_arvense_GCA_056507925.1	train	background	886
Thlaspi_arvense_GCA_056507925.1	train	cds	149774
Thlaspi_arvense_GCA_056507925.1	train	exon	68704
Thlaspi_arvense_GCA_056507925.1	train	gene	22016
Thlaspi_arvense_GCA_056507925.1	train	intron	127147
Thlaspi_arvense_GCA_056507925.1	train	mrna	12350
Thlaspi_arvense_GCA_056507965.1	train	background	883
Thlaspi_arvense_GCA_056507965.1	train	cds	151294
Thlaspi_arvense_GCA_056507965.1	train	exon	71895
Thlaspi_arvense_GCA_056507965.1	train	gene	22095
Thlaspi_arvense_GCA_056507965.1	train	intron	126584
Thlaspi_arvense_GCA_056507965.1	train	mrna	13570
Thlaspi_arvense_GCA_056507985.1	train	background	867
Thlaspi_arvense_GCA_056507985.1	train	cds	153404
Thlaspi_arvense_GCA_056507985.1	train	exon	74648
Thlaspi_arvense_GCA_056507985.1	train	gene	21828
Thlaspi_arvense_GCA_056507985.1	train	intron	126136
Thlaspi_arvense_GCA_056507985.1	train	mrna	17132
Thlaspi_arvense_GCA_056508005.1	train	background	892
Thlaspi_arvense_GCA_056508005.1	train	cds	154941
Thlaspi_arvense_GCA_056508005.1	train	exon	76749
Thlaspi_arvense_GCA_056508005.1	train	gene	22297
Thlaspi_arvense_GCA_056508005.1	train	intron	126850
Thlaspi_arvense_GCA_056508005.1	train	mrna	15673
Thlaspi_arvense_GCA_911865555.2	train	background	1309
Thlaspi_arvense_GCA_911865555.2	train	cds	144959
Thlaspi_arvense_GCA_911865555.2	train	exon	24228
Thlaspi_arvense_GCA_911865555.2	train	gene	21443
Thlaspi_arvense_GCA_911865555.2	train	intron	125980
