assembly_id	split	region	count
Arabidopsis_thaliana_GCA_052361225.1	train	background	905
Arabidopsis_thaliana_GCA_052361225.1	train	cds	144450
Arabidopsis_thaliana_GCA_052361225.1	train	exon	51877
Arabidopsis_thaliana_GCA_052361225.1	train	five_prime_utr	23266
Arabidopsis_thaliana_GCA_052361225.1	train	gene	23499
Arabidopsis_thaliana_GCA_052361225.1	train	intron	120374
Arabidopsis_thaliana_GCA_052361225.1	train	three_prime_utr	23797
Arabidopsis_thaliana_GCA_902651935.1	train	background	933
Arabidopsis_thaliana_GCA_902651935.1	train	cds	139771
Arabidopsis_thaliana_GCA_902651935.1	train	gene	20539
Arabidopsis_thaliana_GCA_902651935.1	train	intron	112531
Arabidopsis_thaliana_GCA_902651935.1	train	mrna	133
Arabidopsis_thaliana_GCA_902705455.1	validation	background	925
Arabidopsis_thaliana_GCA_902705455.1	validation	cds	140348
Arabidopsis_thaliana_GCA_902705455.1	validation	gene	20516
Arabidopsis_thaliana_GCA_902705455.1	validation	intron	113190
Arabidopsis_thaliana_GCA_902705455.1	validation	mrna	175
Arabidopsis_thaliana_GCA_904420315.1	train	background	979
Arabidopsis_thaliana_GCA_904420315.1	train	cds	141182
Arabidopsis_thaliana_GCA_904420315.1	train	exon	52545
Arabidopsis_thaliana_GCA_904420315.1	train	gene	18915
Arabidopsis_thaliana_GCA_904420315.1	train	intron	127119
Arabidopsis_thaliana_GCA_904420315.1	train	mrna	1391
Arabidopsis_thaliana_GCA_978657495.1	train	background	1088
Arabidopsis_thaliana_GCA_978657495.1	train	cds	145523
Arabidopsis_thaliana_GCA_978657495.1	train	exon	84306
Arabidopsis_thaliana_GCA_978657495.1	train	gene	44628
Arabidopsis_thaliana_GCA_978657495.1	train	intron	129576
Arabidopsis_thaliana_GCA_978657495.1	train	mrna	3297
Arabidopsis_thaliana_GCA_978657495.1	train	transcript	6
Arabidopsis_thaliana_GCF_000001735.4	test	background	906
Arabidopsis_thaliana_GCF_000001735.4	test	cds	156706
Arabidopsis_thaliana_GCF_000001735.4	test	exon	96720
Arabidopsis_thaliana_GCF_000001735.4	test	five_prime_utr	23
Arabidopsis_thaliana_GCF_000001735.4	test	gene	23116
Arabidopsis_thaliana_GCF_000001735.4	test	intron	134739
Arabidopsis_thaliana_GCF_000001735.4	test	mrna	17827
Arabidopsis_thaliana_GCF_000001735.4	test	three_prime_utr	22
Arabidopsis_thaliana_GCF_000001735.4	test	transcript	510
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	background	2110
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	cds	291957
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	exon	74072
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	gene	42823
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	intron	242873
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	mrna	1737
Arabis_alpina_GCA_000733195.1	train	background	2266
Arabis_alpina_GCA_000733195.1	train	cds	104191
Arabis_alpina_GCA_000733195.1	train	exon	33926
Arabis_alpina_GCA_000733195.1	train	gene	23793
Arabis_alpina_GCA_000733195.1	train	intron	83869
Arabis_alpina_GCA_000733195.1	train	mrna	728
Arabis_caerulea_GCA_964264145.1	validation	background	3105
Arabis_caerulea_GCA_964264145.1	validation	cds	164531
Arabis_caerulea_GCA_964264145.1	validation	exon	27532
Arabis_ciliata_GCA_964264135.1	train	background	2736
Arabis_ciliata_GCA_964264135.1	train	cds	160384
Arabis_ciliata_GCA_964264135.1	train	exon	25798
Brassica_carinata_GCA_016771965.1	train	background	8329
Brassica_carinata_GCA_016771965.1	train	cds	436741
Brassica_carinata_GCA_016771965.1	train	gene	71498
Brassica_carinata_GCA_016771965.1	train	intron	341115
Brassica_carinata_GCA_040550855.1	validation	background	8413
Brassica_carinata_GCA_040550855.1	validation	cds	472994
Brassica_carinata_GCA_040550855.1	validation	gene	85772
Brassica_carinata_GCA_040550855.1	validation	intron	369442
Brassica_carinata_GCA_040550855.1	validation	mrna	43105
Brassica_carinata_GCA_040584065.1	train	background	8136
Brassica_carinata_GCA_040584065.1	train	cds	473475
Brassica_carinata_GCA_040584065.1	train	gene	86006
Brassica_carinata_GCA_040584065.1	train	intron	371312
Brassica_carinata_GCA_040584065.1	train	mrna	45078
Brassica_cretica_GCA_003260635.2	train	background	1537
Brassica_cretica_GCA_003260635.2	train	cds	175885
Brassica_cretica_GCA_003260635.2	train	exon	895
Brassica_cretica_GCA_003260635.2	train	gene	33839
Brassica_cretica_GCA_003260635.2	train	intron	130544
Brassica_cretica_GCA_003260635.2	train	mrna	1
Brassica_cretica_GCA_003260655.2	train	background	2462
Brassica_cretica_GCA_003260655.2	train	cds	250346
Brassica_cretica_GCA_003260655.2	train	exon	1099
Brassica_cretica_GCA_003260655.2	train	gene	46851
Brassica_cretica_GCA_003260655.2	train	intron	187882
Brassica_cretica_GCA_003260675.2	validation	background	2137
Brassica_cretica_GCA_003260675.2	validation	cds	239941
Brassica_cretica_GCA_003260675.2	validation	exon	1398
Brassica_cretica_GCA_003260675.2	validation	gene	45936
Brassica_cretica_GCA_003260675.2	validation	intron	178082
Brassica_cretica_GCA_003260695.2	train	background	1498
Brassica_cretica_GCA_003260695.2	train	cds	173679
Brassica_cretica_GCA_003260695.2	train	exon	878
Brassica_cretica_GCA_003260695.2	train	gene	33283
Brassica_cretica_GCA_003260695.2	train	intron	129363
Brassica_napus_GCA_000751015.1	test	background	3248
Brassica_napus_GCA_000751015.1	test	cds	115092
Brassica_napus_GCA_000751015.1	test	exon	19453
Brassica_napus_GCA_000751015.1	test	five_prime_utr	10559
Brassica_napus_GCA_000751015.1	test	three_prime_utr	10510
Brassica_napus_GCA_020379485.1	train	background	9363
Brassica_napus_GCA_020379485.1	train	cds	565710
Brassica_napus_GCA_020379485.1	train	exon	25082
Brassica_napus_GCA_020379485.1	train	gene	86630
Brassica_napus_GCA_020379485.1	train	intron	476333
Brassica_napus_GCA_038677285.1	train	background	7673
Brassica_napus_GCA_038677285.1	train	cds	546913
Brassica_napus_GCA_038677285.1	train	exon	110951
Brassica_napus_GCA_038677285.1	train	gene	104409
Brassica_napus_GCA_038677285.1	train	intron	440913
Brassica_napus_GCA_905183035.1	train	background	6924
Brassica_napus_GCA_905183035.1	train	cds	491340
Brassica_napus_GCA_905183035.1	train	exon	96317
Brassica_napus_GCA_905183035.1	train	five_prime_utr	51503
Brassica_napus_GCA_905183035.1	train	three_prime_utr	52761
Brassica_napus_GCA_982223935.1	train	background	6109
Brassica_napus_GCA_982223935.1	train	cds	415017
Brassica_napus_GCA_982223935.1	train	exon	75993
Brassica_napus_GCA_982223935.1	train	five_prime_utr	14883
Brassica_napus_GCA_982223935.1	train	three_prime_utr	15462
Brassica_napus_GCF_000686985.2	train	background	7638
Brassica_napus_GCF_000686985.2	train	cds	477402
Brassica_napus_GCF_000686985.2	train	exon	280874
Brassica_napus_GCF_000686985.2	train	gene	85093
Brassica_napus_GCF_000686985.2	train	intron	413302
Brassica_napus_GCF_000686985.2	train	mrna	17392
Brassica_napus_GCF_000686985.2	train	transcript	1593
Brassica_napus_GCF_020379485.1	validation	background	9367
Brassica_napus_GCF_020379485.1	validation	cds	454378
Brassica_napus_GCF_020379485.1	validation	exon	284820
Brassica_napus_GCF_020379485.1	validation	gene	80374
Brassica_napus_GCF_020379485.1	validation	intron	397994
Brassica_napus_GCF_020379485.1	validation	mrna	19714
Brassica_napus_GCF_020379485.1	validation	transcript	2146
Brassica_oleracea_GCA_965638055.1	validation	background	4986
Brassica_oleracea_GCA_965638055.1	validation	cds	306617
Brassica_oleracea_GCA_965638055.1	validation	exon	58222
Brassica_oleracea_GCA_965638055.1	validation	five_prime_utr	12770
Brassica_oleracea_GCA_965638055.1	validation	three_prime_utr	13021
Brassica_oleracea_GCA_965638065.1	train	background	4310
Brassica_oleracea_GCA_965638065.1	train	cds	280266
Brassica_oleracea_GCA_965638065.1	train	exon	55087
Brassica_oleracea_GCA_965638065.1	train	five_prime_utr	36039
Brassica_oleracea_GCA_965638065.1	train	three_prime_utr	36190
Brassica_oleracea_GCA_965641685.1	train	background	4367
Brassica_oleracea_GCA_965641685.1	train	cds	289302
Brassica_oleracea_GCA_965641685.1	train	exon	56704
Brassica_oleracea_GCA_965641685.1	train	five_prime_utr	36012
Brassica_oleracea_GCA_965641685.1	train	three_prime_utr	35768
Brassica_oleracea_GCF_000695525.1	train	background	3638
Brassica_oleracea_GCF_000695525.1	train	cds	220691
Brassica_oleracea_GCF_000695525.1	train	exon	126620
Brassica_oleracea_GCF_000695525.1	train	gene	38588
Brassica_oleracea_GCF_000695525.1	train	intron	192318
Brassica_oleracea_GCF_000695525.1	train	mrna	7318
Brassica_oleracea_GCF_000695525.1	train	transcript	715
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	background	4367
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	cds	289302
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	exon	56704
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	five_prime_utr	36012
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	three_prime_utr	35768
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	background	3638
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	cds	220691
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	exon	126620
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	gene	38588
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	intron	192318
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	mrna	7318
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	transcript	715
Brassica_rapa_GCA_003434825.1	train	background	8
Brassica_rapa_GCA_003434825.1	train	cds	176
Brassica_rapa_GCA_003434825.1	train	gene	19
Brassica_rapa_GCA_003434825.1	train	intron	135
Brassica_rapa_GCA_017639395.1	train	background	2628
Brassica_rapa_GCA_017639395.1	train	cds	245674
Brassica_rapa_GCA_017639395.1	train	five_prime_utr	23445
Brassica_rapa_GCA_017639395.1	train	gene	38957
Brassica_rapa_GCA_017639395.1	train	intron	202700
Brassica_rapa_GCA_017639395.1	train	mrna	22500
Brassica_rapa_GCA_017639395.1	train	three_prime_utr	24130
Brassica_rapa_GCA_900412535.3	train	background	3467
Brassica_rapa_GCA_900412535.3	train	cds	239598
Brassica_rapa_GCA_900412535.3	train	exon	42401
Brassica_rapa_GCA_900412535.3	train	five_prime_utr	7173
Brassica_rapa_GCA_900412535.3	train	three_prime_utr	7915
Brassica_rapa_GCA_965641675.1	validation	background	2851
Brassica_rapa_GCA_965641675.1	validation	cds	239204
Brassica_rapa_GCA_965641675.1	validation	exon	44076
Brassica_rapa_GCA_965641675.1	validation	five_prime_utr	32235
Brassica_rapa_GCA_965641675.1	validation	three_prime_utr	32254
Brassica_rapa_GCA_965641695.1	train	background	3120
Brassica_rapa_GCA_965641695.1	train	cds	248638
Brassica_rapa_GCA_965641695.1	train	exon	45395
Brassica_rapa_GCA_965641695.1	train	five_prime_utr	29666
Brassica_rapa_GCA_965641695.1	train	three_prime_utr	29828
Brassica_rapa_GCF_000309985.2	train	background	3341
Brassica_rapa_GCF_000309985.2	train	cds	220717
Brassica_rapa_GCF_000309985.2	train	exon	133425
Brassica_rapa_GCF_000309985.2	train	gene	38483
Brassica_rapa_GCF_000309985.2	train	intron	198486
Brassica_rapa_GCF_000309985.2	train	mrna	12902
Brassica_rapa_GCF_000309985.2	train	transcript	1197
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	background	3120
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	cds	248638
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	exon	45395
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	five_prime_utr	29666
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	three_prime_utr	29828
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	background	2713
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	cds	245674
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	five_prime_utr	23445
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	gene	38957
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	intron	202700
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	mrna	22500
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	three_prime_utr	24130
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	background	2866
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	cds	239204
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	exon	44076
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	five_prime_utr	32235
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	three_prime_utr	32254
Camelina_sativa_GCF_000633955.1	test	background	4730
Camelina_sativa_GCF_000633955.1	test	cds	436002
Camelina_sativa_GCF_000633955.1	test	exon	241878
Camelina_sativa_GCF_000633955.1	test	gene	72234
Camelina_sativa_GCF_000633955.1	test	intron	380784
Camelina_sativa_GCF_000633955.1	test	mrna	14744
Camelina_sativa_GCF_000633955.1	test	transcript	990
Capsella_rubella_GCA_000375325.1	train	background	988
Capsella_rubella_GCA_000375325.1	train	cds	138260
Capsella_rubella_GCA_000375325.1	train	exon	30812
Capsella_rubella_GCA_000375325.1	train	gene	21031
Capsella_rubella_GCA_000375325.1	train	intron	116035
Capsella_rubella_GCA_000375325.1	train	mrna	1008
Capsella_rubella_GCF_000375325.1	train	background	988
Capsella_rubella_GCF_000375325.1	train	cds	145233
Capsella_rubella_GCF_000375325.1	train	exon	64053
Capsella_rubella_GCF_000375325.1	train	gene	22423
Capsella_rubella_GCF_000375325.1	train	intron	127322
Capsella_rubella_GCF_000375325.1	train	mrna	4401
Capsella_rubella_GCF_000375325.1	train	transcript	197
Cardamine_amara_subsp._amara_GCA_040955855.1	train	background	1751
Cardamine_amara_subsp._amara_GCA_040955855.1	train	cds	167322
Cardamine_amara_subsp._amara_GCA_040955855.1	train	gene	23436
Cardamine_amara_subsp._amara_GCA_040955855.1	train	intron	131138
Cardamine_amara_subsp._amara_GCA_040955855.1	train	mrna	83
Cardamine_amara_subsp._amara_GCA_056512305.1	train	background	1621
Cardamine_amara_subsp._amara_GCA_056512305.1	train	cds	145733
Cardamine_amara_subsp._amara_GCA_056512305.1	train	exon	38653
Cardamine_amara_subsp._amara_GCA_056512305.1	train	gene	20191
Cardamine_amara_subsp._amara_GCA_056512305.1	train	intron	116957
Cardamine_amara_subsp._amara_GCA_056512305.1	train	mrna	1532
Cardamine_amara_subsp._amara_GCA_056512385.1	train	background	1620
Cardamine_amara_subsp._amara_GCA_056512385.1	train	cds	147856
Cardamine_amara_subsp._amara_GCA_056512385.1	train	exon	43437
Cardamine_amara_subsp._amara_GCA_056512385.1	train	gene	20416
Cardamine_amara_subsp._amara_GCA_056512385.1	train	intron	118434
Cardamine_amara_subsp._amara_GCA_056512385.1	train	mrna	1752
Cardamine_hirsuta_GCA_964263975.1	test	background	1784
Cardamine_hirsuta_GCA_964263975.1	test	cds	149072
Cardamine_hirsuta_GCA_964263975.1	test	exon	23518
Cardamine_resedifolia_GCA_964263995.1	train	background	1961
Cardamine_resedifolia_GCA_964263995.1	train	cds	145742
Cardamine_resedifolia_GCA_964263995.1	train	exon	22792
Noccaea_brachypetala_GCA_964264125.1	train	background	2325
Noccaea_brachypetala_GCA_964264125.1	train	cds	168909
Noccaea_brachypetala_GCA_964264125.1	train	exon	27386
Noccaea_rotundifolia_GCA_964264115.1	train	background	3593
Noccaea_rotundifolia_GCA_964264115.1	train	cds	180472
Noccaea_rotundifolia_GCA_964264115.1	train	exon	29805
Sinapis_alba_GCA_012274485.2	test	background	3841
Sinapis_alba_GCA_012274485.2	test	cds	209212
Sinapis_alba_GCA_012274485.2	test	exon	57684
Sinapis_alba_GCA_012274485.2	test	gene	32799
Sinapis_alba_GCA_012274485.2	test	intron	172948
Sinapis_alba_GCA_012274485.2	test	mrna	685
Thlaspi_arvense_GCA_055878665.1	train	background	3482
Thlaspi_arvense_GCA_055878665.1	train	cds	151862
Thlaspi_arvense_GCA_055878665.1	train	exon	72167
Thlaspi_arvense_GCA_055878665.1	train	gene	22300
Thlaspi_arvense_GCA_055878665.1	train	intron	127865
Thlaspi_arvense_GCA_055878665.1	train	mrna	12881
Thlaspi_arvense_GCA_055878685.1	train	background	3486
Thlaspi_arvense_GCA_055878685.1	train	cds	155206
Thlaspi_arvense_GCA_055878685.1	train	exon	78505
Thlaspi_arvense_GCA_055878685.1	train	gene	22217
Thlaspi_arvense_GCA_055878685.1	train	intron	128147
Thlaspi_arvense_GCA_055878685.1	train	mrna	17314
Thlaspi_arvense_GCA_056507885.1	train	background	3512
Thlaspi_arvense_GCA_056507885.1	train	cds	150038
Thlaspi_arvense_GCA_056507885.1	train	exon	68117
Thlaspi_arvense_GCA_056507885.1	train	gene	22100
Thlaspi_arvense_GCA_056507885.1	train	intron	126196
Thlaspi_arvense_GCA_056507885.1	train	mrna	11898
Thlaspi_arvense_GCA_056507925.1	train	background	3537
Thlaspi_arvense_GCA_056507925.1	train	cds	150083
Thlaspi_arvense_GCA_056507925.1	train	exon	68844
Thlaspi_arvense_GCA_056507925.1	train	gene	22053
Thlaspi_arvense_GCA_056507925.1	train	intron	127434
Thlaspi_arvense_GCA_056507925.1	train	mrna	12391
Thlaspi_arvense_GCA_056507965.1	train	background	3525
Thlaspi_arvense_GCA_056507965.1	train	cds	151544
Thlaspi_arvense_GCA_056507965.1	train	exon	72009
Thlaspi_arvense_GCA_056507965.1	train	gene	22124
Thlaspi_arvense_GCA_056507965.1	train	intron	126809
Thlaspi_arvense_GCA_056507965.1	train	mrna	13596
Thlaspi_arvense_GCA_056507985.1	train	background	3476
Thlaspi_arvense_GCA_056507985.1	train	cds	153665
Thlaspi_arvense_GCA_056507985.1	train	exon	74795
Thlaspi_arvense_GCA_056507985.1	train	gene	21858
Thlaspi_arvense_GCA_056507985.1	train	intron	126373
Thlaspi_arvense_GCA_056507985.1	train	mrna	17177
Thlaspi_arvense_GCA_056508005.1	train	background	3562
Thlaspi_arvense_GCA_056508005.1	train	cds	155172
Thlaspi_arvense_GCA_056508005.1	train	exon	76870
Thlaspi_arvense_GCA_056508005.1	train	gene	22322
Thlaspi_arvense_GCA_056508005.1	train	intron	127052
Thlaspi_arvense_GCA_056508005.1	train	mrna	15708
Thlaspi_arvense_GCA_911865555.2	train	background	4473
Thlaspi_arvense_GCA_911865555.2	train	cds	150953
Thlaspi_arvense_GCA_911865555.2	train	exon	24307
Thlaspi_arvense_GCA_911865555.2	train	gene	22518
Thlaspi_arvense_GCA_911865555.2	train	intron	130758
