assembly_id	split	region	count
Arabidopsis_thaliana_GCA_052361225.1	train	background	1807
Arabidopsis_thaliana_GCA_052361225.1	train	cds	144521
Arabidopsis_thaliana_GCA_052361225.1	train	exon	51906
Arabidopsis_thaliana_GCA_052361225.1	train	five_prime_utr	23274
Arabidopsis_thaliana_GCA_052361225.1	train	gene	23513
Arabidopsis_thaliana_GCA_052361225.1	train	intron	120427
Arabidopsis_thaliana_GCA_052361225.1	train	three_prime_utr	23807
Arabidopsis_thaliana_GCA_902651935.1	train	background	1866
Arabidopsis_thaliana_GCA_902651935.1	train	cds	139958
Arabidopsis_thaliana_GCA_902651935.1	train	gene	20567
Arabidopsis_thaliana_GCA_902651935.1	train	intron	112674
Arabidopsis_thaliana_GCA_902651935.1	train	mrna	134
Arabidopsis_thaliana_GCA_902705455.1	validation	background	1839
Arabidopsis_thaliana_GCA_902705455.1	validation	cds	140463
Arabidopsis_thaliana_GCA_902705455.1	validation	gene	20534
Arabidopsis_thaliana_GCA_902705455.1	validation	intron	113279
Arabidopsis_thaliana_GCA_902705455.1	validation	mrna	175
Arabidopsis_thaliana_GCA_904420315.1	train	background	1963
Arabidopsis_thaliana_GCA_904420315.1	train	cds	141209
Arabidopsis_thaliana_GCA_904420315.1	train	exon	52559
Arabidopsis_thaliana_GCA_904420315.1	train	gene	18918
Arabidopsis_thaliana_GCA_904420315.1	train	intron	127145
Arabidopsis_thaliana_GCA_904420315.1	train	mrna	1392
Arabidopsis_thaliana_GCA_978657495.1	train	background	2175
Arabidopsis_thaliana_GCA_978657495.1	train	cds	145561
Arabidopsis_thaliana_GCA_978657495.1	train	exon	84329
Arabidopsis_thaliana_GCA_978657495.1	train	gene	44636
Arabidopsis_thaliana_GCA_978657495.1	train	intron	129617
Arabidopsis_thaliana_GCA_978657495.1	train	mrna	3302
Arabidopsis_thaliana_GCA_978657495.1	train	transcript	6
Arabidopsis_thaliana_GCF_000001735.4	test	background	1815
Arabidopsis_thaliana_GCF_000001735.4	test	cds	156811
Arabidopsis_thaliana_GCF_000001735.4	test	exon	96777
Arabidopsis_thaliana_GCF_000001735.4	test	five_prime_utr	25
Arabidopsis_thaliana_GCF_000001735.4	test	gene	23132
Arabidopsis_thaliana_GCF_000001735.4	test	intron	134818
Arabidopsis_thaliana_GCF_000001735.4	test	mrna	17837
Arabidopsis_thaliana_GCF_000001735.4	test	three_prime_utr	23
Arabidopsis_thaliana_GCF_000001735.4	test	transcript	510
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	background	4191
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	cds	292630
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	exon	74265
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	gene	42919
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	intron	243400
Arabidopsis_thaliana_x_Arabidopsis_arenosa_GCA_019202795.1	train	mrna	1742
Arabis_alpina_GCA_000733195.1	train	background	4382
Arabis_alpina_GCA_000733195.1	train	cds	104808
Arabis_alpina_GCA_000733195.1	train	exon	34207
Arabis_alpina_GCA_000733195.1	train	gene	24005
Arabis_alpina_GCA_000733195.1	train	intron	84336
Arabis_alpina_GCA_000733195.1	train	mrna	739
Arabis_caerulea_GCA_964264145.1	validation	background	6094
Arabis_caerulea_GCA_964264145.1	validation	cds	166020
Arabis_caerulea_GCA_964264145.1	validation	exon	27986
Arabis_ciliata_GCA_964264135.1	train	background	5059
Arabis_ciliata_GCA_964264135.1	train	cds	161493
Arabis_ciliata_GCA_964264135.1	train	exon	26050
Brassica_carinata_GCA_016771965.1	train	background	16720
Brassica_carinata_GCA_016771965.1	train	cds	441041
Brassica_carinata_GCA_016771965.1	train	gene	72122
Brassica_carinata_GCA_016771965.1	train	intron	344492
Brassica_carinata_GCA_040550855.1	validation	background	16557
Brassica_carinata_GCA_040550855.1	validation	cds	473662
Brassica_carinata_GCA_040550855.1	validation	gene	85978
Brassica_carinata_GCA_040550855.1	validation	intron	369948
Brassica_carinata_GCA_040550855.1	validation	mrna	43123
Brassica_carinata_GCA_040584065.1	train	background	16323
Brassica_carinata_GCA_040584065.1	train	cds	473848
Brassica_carinata_GCA_040584065.1	train	gene	86129
Brassica_carinata_GCA_040584065.1	train	intron	371617
Brassica_carinata_GCA_040584065.1	train	mrna	45092
Brassica_cretica_GCA_003260635.2	train	background	3079
Brassica_cretica_GCA_003260635.2	train	cds	176017
Brassica_cretica_GCA_003260635.2	train	exon	895
Brassica_cretica_GCA_003260635.2	train	gene	33861
Brassica_cretica_GCA_003260635.2	train	intron	130646
Brassica_cretica_GCA_003260635.2	train	mrna	1
Brassica_cretica_GCA_003260655.2	train	background	4927
Brassica_cretica_GCA_003260655.2	train	cds	250491
Brassica_cretica_GCA_003260655.2	train	exon	1099
Brassica_cretica_GCA_003260655.2	train	gene	46872
Brassica_cretica_GCA_003260655.2	train	intron	187992
Brassica_cretica_GCA_003260675.2	validation	background	4274
Brassica_cretica_GCA_003260675.2	validation	cds	240054
Brassica_cretica_GCA_003260675.2	validation	exon	1398
Brassica_cretica_GCA_003260675.2	validation	gene	45956
Brassica_cretica_GCA_003260675.2	validation	intron	178158
Brassica_cretica_GCA_003260695.2	train	background	2995
Brassica_cretica_GCA_003260695.2	train	cds	173791
Brassica_cretica_GCA_003260695.2	train	exon	878
Brassica_cretica_GCA_003260695.2	train	gene	33305
Brassica_cretica_GCA_003260695.2	train	intron	129448
Brassica_napus_GCA_000751015.1	test	background	5492
Brassica_napus_GCA_000751015.1	test	cds	125654
Brassica_napus_GCA_000751015.1	test	exon	21357
Brassica_napus_GCA_000751015.1	test	five_prime_utr	11551
Brassica_napus_GCA_000751015.1	test	three_prime_utr	11493
Brassica_napus_GCA_020379485.1	train	background	16594
Brassica_napus_GCA_020379485.1	train	cds	572169
Brassica_napus_GCA_020379485.1	train	exon	25404
Brassica_napus_GCA_020379485.1	train	gene	87685
Brassica_napus_GCA_020379485.1	train	intron	482014
Brassica_napus_GCA_038677285.1	train	background	15341
Brassica_napus_GCA_038677285.1	train	cds	547147
Brassica_napus_GCA_038677285.1	train	exon	110976
Brassica_napus_GCA_038677285.1	train	gene	104449
Brassica_napus_GCA_038677285.1	train	intron	441131
Brassica_napus_GCA_905183035.1	train	background	13795
Brassica_napus_GCA_905183035.1	train	cds	491608
Brassica_napus_GCA_905183035.1	train	exon	96377
Brassica_napus_GCA_905183035.1	train	five_prime_utr	51537
Brassica_napus_GCA_905183035.1	train	three_prime_utr	52797
Brassica_napus_GCA_982223935.1	train	background	11866
Brassica_napus_GCA_982223935.1	train	cds	415436
Brassica_napus_GCA_982223935.1	train	exon	76120
Brassica_napus_GCA_982223935.1	train	five_prime_utr	14930
Brassica_napus_GCA_982223935.1	train	three_prime_utr	15519
Brassica_napus_GCF_000686985.2	train	background	14881
Brassica_napus_GCF_000686985.2	train	cds	481163
Brassica_napus_GCF_000686985.2	train	exon	283224
Brassica_napus_GCF_000686985.2	train	gene	85771
Brassica_napus_GCF_000686985.2	train	intron	416691
Brassica_napus_GCF_000686985.2	train	mrna	17504
Brassica_napus_GCF_000686985.2	train	transcript	1609
Brassica_napus_GCF_020379485.1	validation	background	16602
Brassica_napus_GCF_020379485.1	validation	cds	457311
Brassica_napus_GCF_020379485.1	validation	exon	289472
Brassica_napus_GCF_020379485.1	validation	gene	81073
Brassica_napus_GCF_020379485.1	validation	intron	400938
Brassica_napus_GCF_020379485.1	validation	mrna	19832
Brassica_napus_GCF_020379485.1	validation	transcript	2181
Brassica_oleracea_GCA_965638055.1	validation	background	9921
Brassica_oleracea_GCA_965638055.1	validation	cds	307006
Brassica_oleracea_GCA_965638055.1	validation	exon	58312
Brassica_oleracea_GCA_965638055.1	validation	five_prime_utr	12802
Brassica_oleracea_GCA_965638055.1	validation	three_prime_utr	13047
Brassica_oleracea_GCA_965638065.1	train	background	8608
Brassica_oleracea_GCA_965638065.1	train	cds	280435
Brassica_oleracea_GCA_965638065.1	train	exon	55123
Brassica_oleracea_GCA_965638065.1	train	five_prime_utr	36074
Brassica_oleracea_GCA_965638065.1	train	three_prime_utr	36211
Brassica_oleracea_GCA_965641685.1	train	background	8707
Brassica_oleracea_GCA_965641685.1	train	cds	289751
Brassica_oleracea_GCA_965641685.1	train	exon	56793
Brassica_oleracea_GCA_965641685.1	train	five_prime_utr	36067
Brassica_oleracea_GCA_965641685.1	train	three_prime_utr	35812
Brassica_oleracea_GCF_000695525.1	train	background	7172
Brassica_oleracea_GCF_000695525.1	train	cds	221316
Brassica_oleracea_GCF_000695525.1	train	exon	127086
Brassica_oleracea_GCF_000695525.1	train	gene	38730
Brassica_oleracea_GCF_000695525.1	train	intron	192861
Brassica_oleracea_GCF_000695525.1	train	mrna	7342
Brassica_oleracea_GCF_000695525.1	train	transcript	715
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	background	8707
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	cds	289751
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	exon	56793
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	five_prime_utr	36067
Brassica_oleracea_var._botrytis_GCA_965641685.1	train	three_prime_utr	35812
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	background	7172
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	cds	221316
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	exon	127086
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	gene	38730
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	intron	192861
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	mrna	7342
Brassica_oleracea_var._oleracea_GCF_000695525.1	train	transcript	715
Brassica_rapa_GCA_003434825.1	train	background	26
Brassica_rapa_GCA_003434825.1	train	cds	292
Brassica_rapa_GCA_003434825.1	train	gene	34
Brassica_rapa_GCA_003434825.1	train	intron	227
Brassica_rapa_GCA_017639395.1	train	background	5274
Brassica_rapa_GCA_017639395.1	train	cds	246152
Brassica_rapa_GCA_017639395.1	train	five_prime_utr	23460
Brassica_rapa_GCA_017639395.1	train	gene	39056
Brassica_rapa_GCA_017639395.1	train	intron	203118
Brassica_rapa_GCA_017639395.1	train	mrna	22521
Brassica_rapa_GCA_017639395.1	train	three_prime_utr	24148
Brassica_rapa_GCA_900412535.3	train	background	6840
Brassica_rapa_GCA_900412535.3	train	cds	239693
Brassica_rapa_GCA_900412535.3	train	exon	42421
Brassica_rapa_GCA_900412535.3	train	five_prime_utr	7174
Brassica_rapa_GCA_900412535.3	train	three_prime_utr	7917
Brassica_rapa_GCA_965641675.1	validation	background	5698
Brassica_rapa_GCA_965641675.1	validation	cds	239316
Brassica_rapa_GCA_965641675.1	validation	exon	44096
Brassica_rapa_GCA_965641675.1	validation	five_prime_utr	32256
Brassica_rapa_GCA_965641675.1	validation	three_prime_utr	32265
Brassica_rapa_GCA_965641695.1	train	background	6208
Brassica_rapa_GCA_965641695.1	train	cds	248910
Brassica_rapa_GCA_965641695.1	train	exon	45451
Brassica_rapa_GCA_965641695.1	train	five_prime_utr	29704
Brassica_rapa_GCA_965641695.1	train	three_prime_utr	29852
Brassica_rapa_GCF_000309985.2	train	background	5843
Brassica_rapa_GCF_000309985.2	train	cds	221076
Brassica_rapa_GCF_000309985.2	train	exon	133934
Brassica_rapa_GCF_000309985.2	train	gene	38599
Brassica_rapa_GCF_000309985.2	train	intron	198834
Brassica_rapa_GCF_000309985.2	train	mrna	12918
Brassica_rapa_GCF_000309985.2	train	transcript	1207
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	background	6208
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	cds	248910
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	exon	45451
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	five_prime_utr	29704
Brassica_rapa_subsp._narinosa_GCA_965641695.1	train	three_prime_utr	29852
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	background	5351
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	cds	246152
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	five_prime_utr	23460
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	gene	39056
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	intron	203118
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	mrna	22521
Brassica_rapa_subsp._trilocularis_GCA_017639395.1	train	three_prime_utr	24148
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	background	5713
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	cds	239316
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	exon	44096
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	five_prime_utr	32256
Brassica_rapa_subsp._trilocularis_GCA_965641675.1	validation	three_prime_utr	32265
Camelina_sativa_GCF_000633955.1	test	background	9428
Camelina_sativa_GCF_000633955.1	test	cds	436429
Camelina_sativa_GCF_000633955.1	test	exon	242050
Camelina_sativa_GCF_000633955.1	test	gene	72291
Camelina_sativa_GCF_000633955.1	test	intron	381159
Camelina_sativa_GCF_000633955.1	test	mrna	14757
Camelina_sativa_GCF_000633955.1	test	transcript	990
Capsella_rubella_GCA_000375325.1	train	background	1971
Capsella_rubella_GCA_000375325.1	train	cds	138417
Capsella_rubella_GCA_000375325.1	train	exon	30840
Capsella_rubella_GCA_000375325.1	train	gene	21056
Capsella_rubella_GCA_000375325.1	train	intron	116157
Capsella_rubella_GCA_000375325.1	train	mrna	1008
Capsella_rubella_GCF_000375325.1	train	background	1971
Capsella_rubella_GCF_000375325.1	train	cds	145425
Capsella_rubella_GCF_000375325.1	train	exon	64165
Capsella_rubella_GCF_000375325.1	train	gene	22456
Capsella_rubella_GCF_000375325.1	train	intron	127494
Capsella_rubella_GCF_000375325.1	train	mrna	4412
Capsella_rubella_GCF_000375325.1	train	transcript	200
Cardamine_amara_subsp._amara_GCA_040955855.1	train	background	4118
Cardamine_amara_subsp._amara_GCA_040955855.1	train	cds	174653
Cardamine_amara_subsp._amara_GCA_040955855.1	train	gene	24470
Cardamine_amara_subsp._amara_GCA_040955855.1	train	intron	137455
Cardamine_amara_subsp._amara_GCA_040955855.1	train	mrna	86
Cardamine_amara_subsp._amara_GCA_056512305.1	train	background	3237
Cardamine_amara_subsp._amara_GCA_056512305.1	train	cds	145803
Cardamine_amara_subsp._amara_GCA_056512305.1	train	exon	38664
Cardamine_amara_subsp._amara_GCA_056512305.1	train	gene	20199
Cardamine_amara_subsp._amara_GCA_056512305.1	train	intron	117019
Cardamine_amara_subsp._amara_GCA_056512305.1	train	mrna	1532
Cardamine_amara_subsp._amara_GCA_056512385.1	train	background	3238
Cardamine_amara_subsp._amara_GCA_056512385.1	train	cds	147869
Cardamine_amara_subsp._amara_GCA_056512385.1	train	exon	43437
Cardamine_amara_subsp._amara_GCA_056512385.1	train	gene	20420
Cardamine_amara_subsp._amara_GCA_056512385.1	train	intron	118446
Cardamine_amara_subsp._amara_GCA_056512385.1	train	mrna	1752
Cardamine_hirsuta_GCA_964263975.1	test	background	3327
Cardamine_hirsuta_GCA_964263975.1	test	cds	150223
Cardamine_hirsuta_GCA_964263975.1	test	exon	23881
Cardamine_resedifolia_GCA_964263995.1	train	background	3799
Cardamine_resedifolia_GCA_964263995.1	train	cds	146683
Cardamine_resedifolia_GCA_964263995.1	train	exon	23085
Noccaea_brachypetala_GCA_964264125.1	train	background	4237
Noccaea_brachypetala_GCA_964264125.1	train	cds	172532
Noccaea_brachypetala_GCA_964264125.1	train	exon	28373
Noccaea_rotundifolia_GCA_964264115.1	train	background	6549
Noccaea_rotundifolia_GCA_964264115.1	train	cds	183407
Noccaea_rotundifolia_GCA_964264115.1	train	exon	30529
Sinapis_alba_GCA_012274485.2	test	background	6528
Sinapis_alba_GCA_012274485.2	test	cds	221972
Sinapis_alba_GCA_012274485.2	test	exon	61061
Sinapis_alba_GCA_012274485.2	test	gene	35027
Sinapis_alba_GCA_012274485.2	test	intron	183614
Sinapis_alba_GCA_012274485.2	test	mrna	728
Thlaspi_arvense_GCA_055878665.1	train	background	6962
Thlaspi_arvense_GCA_055878665.1	train	cds	151888
Thlaspi_arvense_GCA_055878665.1	train	exon	72173
Thlaspi_arvense_GCA_055878665.1	train	gene	22302
Thlaspi_arvense_GCA_055878665.1	train	intron	127888
Thlaspi_arvense_GCA_055878665.1	train	mrna	12881
Thlaspi_arvense_GCA_055878685.1	train	background	6971
Thlaspi_arvense_GCA_055878685.1	train	cds	155224
Thlaspi_arvense_GCA_055878685.1	train	exon	78508
Thlaspi_arvense_GCA_055878685.1	train	gene	22219
Thlaspi_arvense_GCA_055878685.1	train	intron	128162
Thlaspi_arvense_GCA_055878685.1	train	mrna	17318
Thlaspi_arvense_GCA_056507885.1	train	background	7024
Thlaspi_arvense_GCA_056507885.1	train	cds	150055
Thlaspi_arvense_GCA_056507885.1	train	exon	68121
Thlaspi_arvense_GCA_056507885.1	train	gene	22102
Thlaspi_arvense_GCA_056507885.1	train	intron	126209
Thlaspi_arvense_GCA_056507885.1	train	mrna	11900
Thlaspi_arvense_GCA_056507925.1	train	background	7069
Thlaspi_arvense_GCA_056507925.1	train	cds	150098
Thlaspi_arvense_GCA_056507925.1	train	exon	68848
Thlaspi_arvense_GCA_056507925.1	train	gene	22055
Thlaspi_arvense_GCA_056507925.1	train	intron	127447
Thlaspi_arvense_GCA_056507925.1	train	mrna	12392
Thlaspi_arvense_GCA_056507965.1	train	background	7047
Thlaspi_arvense_GCA_056507965.1	train	cds	151561
Thlaspi_arvense_GCA_056507965.1	train	exon	72014
Thlaspi_arvense_GCA_056507965.1	train	gene	22127
Thlaspi_arvense_GCA_056507965.1	train	intron	126822
Thlaspi_arvense_GCA_056507965.1	train	mrna	13597
Thlaspi_arvense_GCA_056507985.1	train	background	6955
Thlaspi_arvense_GCA_056507985.1	train	cds	153680
Thlaspi_arvense_GCA_056507985.1	train	exon	74799
Thlaspi_arvense_GCA_056507985.1	train	gene	21860
Thlaspi_arvense_GCA_056507985.1	train	intron	126383
Thlaspi_arvense_GCA_056507985.1	train	mrna	17179
Thlaspi_arvense_GCA_056508005.1	train	background	7122
Thlaspi_arvense_GCA_056508005.1	train	cds	155188
Thlaspi_arvense_GCA_056508005.1	train	exon	76874
Thlaspi_arvense_GCA_056508005.1	train	gene	22324
Thlaspi_arvense_GCA_056508005.1	train	intron	127063
Thlaspi_arvense_GCA_056508005.1	train	mrna	15710
Thlaspi_arvense_GCA_911865555.2	train	background	8386
Thlaspi_arvense_GCA_911865555.2	train	cds	151864
Thlaspi_arvense_GCA_911865555.2	train	exon	24321
Thlaspi_arvense_GCA_911865555.2	train	gene	22727
Thlaspi_arvense_GCA_911865555.2	train	intron	131575
